"Item Id","Item URI","Dublin Core:Alternative Title","Dublin Core:Abstract","Dublin Core:Table Of Contents","Dublin Core:Date Available","Dublin Core:Date Created","Dublin Core:Date Accepted","Dublin Core:Date Copyrighted","Dublin Core:Date Submitted","Dublin Core:Date Issued","Dublin Core:Date Modified","Dublin Core:Date Valid","Dublin Core:Access Rights","Dublin Core:License","Dublin Core:Conforms To","Dublin Core:Has Format","Dublin Core:Has Part","Dublin Core:Has Version","Dublin Core:Is Format Of","Dublin Core:Is Part Of","Dublin Core:Is Referenced By","Dublin Core:Is Replaced By","Dublin Core:Is Required By","Dublin Core:Is Version Of","Dublin Core:References","Dublin Core:Replaces","Dublin Core:Requires","Dublin Core:Extent","Dublin Core:Medium","Dublin Core:Bibliographic Citation","Dublin Core:Spatial Coverage","Dublin Core:Temporal Coverage","Dublin Core:Accrual Method","Dublin Core:Accrual Periodicity","Dublin Core:Accrual Policy","Dublin Core:Audience","Dublin Core:Audience Education Level","Dublin Core:Mediator","Dublin Core:Instructional Method","Dublin Core:Provenance","Dublin Core:Rights Holder","Dublin Core:Title","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Creator","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Contributor","Dublin Core:Rights","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Coverage","Item Type Metadata:Text","Item Type Metadata:Interviewer","Item Type Metadata:Interviewee","Item Type Metadata:Location","Item Type Metadata:Transcription","Item Type Metadata:Local URL","Item Type Metadata:Original Format","Item Type Metadata:Physical Dimensions","Item Type Metadata:Duration","Item Type Metadata:Compression","Item Type Metadata:Producer","Item Type Metadata:Director","Item Type Metadata:Bit Rate/Frequency","Item Type Metadata:Time Summary","Item Type Metadata:Email Body","Item Type Metadata:Subject Line","Item Type Metadata:From","Item Type Metadata:To","Item Type Metadata:CC","Item Type Metadata:BCC","Item Type Metadata:Number of Attachments","Item Type Metadata:Standards","Item Type Metadata:Objectives","Item Type Metadata:Materials","Item Type Metadata:Lesson Plan Text","Item Type Metadata:URL","Item Type Metadata:Event Type","Item Type Metadata:Participants","Item Type Metadata:Birth Date","Item Type Metadata:Birthplace","Item Type Metadata:Death Date","Item Type Metadata:Occupation","Item Type Metadata:Biographical Text","Item Type Metadata:Bibliography",tags,file,itemType,collection,public,featured
8906,https://alabamaauthors.org/items/show/8906,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Ultimates in the Far East; Travels in the Orient and India.</em> New York; Harcourt, Brace, 1970.",,,,,,,,,,,,"Ultimates in the Far East; Travels in the Orient and India by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/5d42452bf20db8ff3ccec9ebc468c242.jpg,Dataset,"AL Book Collection",1,0
8905,https://alabamaauthors.org/items/show/8905,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Jefferson Davis: A Biography.</em> New York; Harcourt, Brace, 1955.",,,,,,,,,,,,"Jefferson Davis: A Biography by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/ffaf07e2afd31659d72a5c6f5f7de995.jpg,Dataset,"AL Book Collection",1,0
8904,https://alabamaauthors.org/items/show/8904,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Denmark Is a Lovely Land.</em> New York; Harcourt, Brace, 1951.",,,,,,,,,,,,"Denmark Is a Lovely Land by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/7264f55588add191ff892066b9787b7e.jpg,Dataset,"AL Book Collection",1,0
8903,https://alabamaauthors.org/items/show/8903,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Sweden, Model for a World.</em> New York; Harcourt, Brace, 1949.",,,,,,,,,,,,"Sweden, Model for a World by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/682b6e62ee4d9877d8d54856514336d1.jpg,Dataset,"AL Book Collection",1,0
8902,https://alabamaauthors.org/items/show/8902,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Now in Mexico.</em> New York; Harcourt, Brace, 1947.",,,,,,,,,,,,"Now in Mexico by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/84e1c9a7eddc2f78c8289b895479be23.jpg,Dataset,"AL Book Collection",1,0
8901,https://alabamaauthors.org/items/show/8901,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Timeless Mexico.</em> New York; Harcourt, Brace, 1944.",,,,,,,,,,,,"Timeless Mexico by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/a5fe9e42c2bf56f7776db1b2ea9f6695.jpg,Dataset,"AL Book Collection",1,0
8900,https://alabamaauthors.org/items/show/8900,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Temples to the South.</em> Great Neck, NY; G Alam Chidsey, 1941.",,,,,,,,,,,,"Temples to the South by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/019108947ea64c05cc43b1263dc6fd70.png,Dataset,"AL Book Collection",1,0
8899,https://alabamaauthors.org/items/show/8899,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>Finland Forever.</em> New York; Harcourt, Brace, 1941.",,,,,,,,,,,,"Finland Forever by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/f6023a64d10bfd472226d0e91536706d.jpg,Dataset,"AL Book Collection",1,0
8898,https://alabamaauthors.org/items/show/8898,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>South by Thunderbird.</em> New York; Random House, 1937.",,,,,,,,,,,,"South by Thunderbird by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/6e510eda771220ebb6cd7cb45fa57006.jpg,Dataset,"AL Book Collection",1,0
8897,https://alabamaauthors.org/items/show/8897,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>The Pageant of Cuba.</em> New York; H Smith and R Haas, 1934.",,,,,,,,,,,,"The Pageant of Cuba by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/d97f366513e5a31c76d6a0a9d058837f.png,Dataset,"AL Book Collection",1,0
8896,https://alabamaauthors.org/items/show/8896,,,,,,1892,,1892-1976,,,1976,,,"Hudson Strode",,,,,,,,,,,,,,,"<em>The Story of Bermuda.</em> New York; Random House, 1932.",,,,,,,,,,,,"The Story of Bermuda by Hudson Strode",,"Hudson Strode, born in Cairo, Illinois, experienced several relocations during his childhood before settling in Demopolis, Alabama. With a keen interest in drama from a young age, Strode actively participated in theatrical activities and pursued his education at the University of Alabama, where he later became an English literature and public speaking instructor. While World War I exempted him from military service, Strode organized troop entertainment during this period. Following bouts of poor health, he dedicated himself to writing, publishing travel books and a three-volume biography of Jefferson Davis, although his sympathetic portrayal of Davis drew mixed responses. Strode's teaching career spanned twenty-five years, during which he mentored aspiring writers and helped them secure publishing opportunities. He received notable recognition, including a knighthood from King Gustav Adolf of Sweden, and retired in 1963 but continued writing until his later years. The Hoole Special Collections Library at the University of Alabama holds a collection of his papers.","Strode, Hudson",":
<p>Contemporary Authors online.</p>
<p></p>","<em>Alabama Authors of the 19th &amp; 20th Centuries</em>, edited by Beverley Park Rilett, http://AlabamaAuthors.org",1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://alabamaauthors.org/files/original/f836952c57ae4f66477df4bae7971cb8.jpg,Dataset,"AL Book Collection",1,0
